file,pixel_count,minimum,p01,p1,p50,p99,p999,maximum,saturated_fraction,cell_type,color,doe_state,exposure_seconds
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0001_z004.tiff,262144,2517,2689.0,2837.0,4095.0,11627.0,34208.137000000745,51414,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0001_z005.tiff,262144,2379,2692.0,2841.0,4086.0,11887.0,36883.85100000078,54349,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0001_z006.tiff,262144,2512,2682.0,2828.0,4044.0,11798.570000000007,37358.71300000016,50191,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0001_z007.tiff,262144,2485,2678.0,2829.0,4033.0,11864.710000000021,32750.0,43974,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0001_z008.tiff,262144,2472,2690.0,2841.0,4079.0,12039.0,27137.999000000127,34486,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z000.tiff,262144,2459,2677.143,2816.0,4027.0,10132.570000000007,12937.0,15684,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z001.tiff,262144,2496,2684.0,2831.0,4026.0,10100.570000000007,12656.857000000018,15845,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z002.tiff,262144,2456,2678.0,2821.0,3998.0,10204.570000000007,12583.857000000018,16952,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z003.tiff,262144,2475,2676.0,2816.0,3969.0,10284.0,12295.571000000054,15993,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z004.tiff,262144,2460,2674.0,2813.0,3951.0,10393.0,12630.857000000018,18500,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z005.tiff,262144,2430,2675.0,2816.0,3956.0,10364.570000000007,12621.28500000009,17907,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z006.tiff,262144,2496,2673.0,2814.0,3955.0,10056.0,12046.857000000018,14234,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z007.tiff,262144,2472,2669.0,2806.0,3932.0,9715.0,11539.857000000018,13909,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0002_z008.tiff,262144,2488,2671.0,2813.0,3953.0,9497.0,11202.714000000036,12665,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z000.tiff,262144,2519,2721.143,2873.0,4285.0,8183.0,12417.142000000109,15043,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z001.tiff,262144,2510,2707.0,2865.0,4225.0,8379.570000000007,13454.571000000054,17909,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z002.tiff,262144,2530,2714.0,2864.0,4190.0,9060.0,16232.428000000073,24451,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z003.tiff,262144,2549,2705.0,2857.0,4148.0,9706.570000000007,21449.571000000054,30692,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z004.tiff,262144,2538,2700.0,2846.0,4096.0,10363.0,27140.28500000009,50919,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z005.tiff,262144,2524,2714.0,2860.0,4121.0,11332.0,30087.27800000098,57648,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z006.tiff,262144,2456,2708.0,2852.0,4094.0,11723.850000000035,28587.856000000145,44862,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z007.tiff,262144,2512,2710.0,2854.0,4086.0,11660.570000000007,24277.99600000051,37795,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0003_z008.tiff,262144,2509,2708.0,2855.0,4097.0,11572.710000000021,19985.4270000002,27043,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z000.tiff,262144,2493,2695.0,2838.0,3982.0,10197.0,20531.850000000908,33280,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z001.tiff,262144,2450,2691.0,2840.0,3969.0,10191.140000000014,22777.852000000654,41525,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z002.tiff,262144,2476,2695.0,2833.0,3947.0,10513.0,28189.13900000049,55333,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z003.tiff,262144,2462,2687.0,2826.0,3913.0,10416.0,33875.26700000238,65535,1.52587890625e-05,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z004.tiff,262144,2361,2679.0,2821.0,3907.0,10307.0,42554.25700000365,65535,0.00035858154296875,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z005.tiff,262144,2507,2681.0,2824.0,3901.0,10112.570000000007,51567.63600000995,65535,0.000583648681640625,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z006.tiff,262144,2500,2680.0,2820.0,3887.0,10231.570000000007,52989.39800000389,65535,0.000476837158203125,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z007.tiff,262144,2509,2677.0,2820.0,3886.0,10291.140000000014,49402.995000000636,65535,0.000141143798828125,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0004_z008.tiff,262144,2470,2673.0,2818.0,3884.0,10299.570000000007,40802.28200000047,54304,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z000.tiff,262144,2465,2651.0,2785.0,3850.0,4891.570000000007,5243.0,6303,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z001.tiff,262144,2464,2653.0,2787.0,3841.0,4878.0,5244.857000000018,5992,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z002.tiff,262144,2430,2643.0,2777.0,3814.0,4840.0,5221.714000000036,6032,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z003.tiff,262144,2443,2638.0,2769.43,3790.0,4808.0,5168.0,5933,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z004.tiff,262144,2472,2644.0,2778.0,3812.0,4853.0,5205.0,6200,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z005.tiff,262144,2424,2647.0,2785.0,3822.0,4870.0,5216.0,5995,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z006.tiff,262144,2456,2649.0,2782.0,3815.0,4878.0,5268.857000000018,6314,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z007.tiff,262144,2412,2645.0,2781.0,3811.0,4893.0,5281.0,6088,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0005_z008.tiff,262144,2471,2652.0,2782.0,3806.0,4887.0,5244.0,5942,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z000.tiff,262144,2505,2725.143,2872.0,3968.0,7496.570000000007,9816.714000000036,11429,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z001.tiff,262144,2548,2720.0,2860.0,3942.0,7228.0,9161.0,10877,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z002.tiff,262144,2458,2710.0,2855.0,3929.0,7177.570000000007,9029.0,10713,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z003.tiff,262144,2476,2711.0,2852.0,3917.0,7071.0,9003.999000000127,11527,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z004.tiff,262144,2505,2712.0,2857.0,3926.0,7201.0,9519.856000000145,12060,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z005.tiff,262144,2510,2701.143,2848.0,3897.0,7014.570000000007,9625.857000000018,14472,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z006.tiff,262144,2428,2712.143,2850.0,3900.0,6819.0,9335.571000000054,13763,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z007.tiff,262144,2541,2707.0,2848.0,3890.0,6614.0,8458.142000000109,12256,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0006_z008.tiff,262144,2520,2710.143,2852.0,3893.0,6398.0,8414.857000000018,11011,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z000.tiff,262144,2406,2684.0,2822.0,3880.0,5021.0,6400.285000000091,7998,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z001.tiff,262144,2489,2683.0,2824.0,3870.0,5032.0,6627.0,8332,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z002.tiff,262144,2504,2681.0,2817.0,3843.0,5013.0,6569.857000000018,8944,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z003.tiff,262144,2497,2686.0,2826.0,3859.0,5055.0,6657.428000000073,9758,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z004.tiff,262144,2528,2680.0,2818.0,3839.0,5000.570000000007,6383.857000000018,8959,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z005.tiff,262144,2517,2686.0,2824.0,3848.0,5000.0,6144.714000000036,7636,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z006.tiff,262144,2471,2686.0,2817.0,3834.0,4971.0,5959.714000000036,8397,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z007.tiff,262144,2481,2677.0,2811.0,3817.0,4936.0,5918.857000000018,7484,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0007_z008.tiff,262144,2477,2669.0,2809.0,3806.0,4939.0,5949.857000000018,7864,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z000.tiff,262144,2485,2666.0,2806.0,3893.0,4942.0,5286.857000000018,6064,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z001.tiff,262144,2469,2663.143,2801.0,3869.0,4920.0,5293.0,6448,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z002.tiff,262144,2500,2670.0,2797.0,3854.0,4899.0,5244.0,6077,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z003.tiff,262144,2364,2655.0,2794.0,3832.0,4884.0,5244.0,6403,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z004.tiff,262144,2497,2658.143,2794.0,3835.0,4891.0,5246.857000000018,6039,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z005.tiff,262144,2440,2648.0,2787.0,3817.0,4864.0,5210.5710000000545,5972,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z006.tiff,262144,2487,2656.0,2790.0,3820.0,4865.0,5206.0,6094,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z007.tiff,262144,2497,2657.0,2790.0,3810.0,4851.0,5219.0,5871,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.05s\custom_p0008_z008.tiff,262144,2470,2652.143,2787.0,3799.0,4836.0,5181.857000000018,5886,0.0,cell5_ND_exp,red,withDOE,0.05
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z000.tiff,262144,3507,3901.0,4173.0,8053.0,16192.570000000007,26456.857000000018,33545,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z001.tiff,262144,3619,3979.0,4252.0,8127.0,17234.140000000014,35218.56900000031,46177,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z002.tiff,262144,3505,3908.0,4180.0,7776.0,17496.0,43095.42400000058,60053,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z003.tiff,262144,3499,3882.143,4156.0,7587.0,18005.0,50646.83900000231,65535,8.392333984375e-05,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z004.tiff,262144,3576,3876.0,4145.0,7492.0,18635.570000000007,53999.84400000167,65535,0.00035858154296875,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z005.tiff,262144,3562,3903.0,4173.0,7491.5,20041.0,55585.852000000654,65535,0.00034332275390625,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z006.tiff,262144,3502,3892.0,4160.0,7443.0,20967.140000000014,53866.71300000016,65535,0.00028228759765625,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z007.tiff,262144,3479,3867.143,4137.0,7379.0,21462.0,51424.135000001,65535,0.00014495849609375,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0000_z008.tiff,262144,3482,3860.143,4135.0,7391.0,21434.140000000014,44022.852000000654,55623,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z000.tiff,262144,3501,3878.0,4147.0,7675.0,22876.0,36097.4270000002,44196,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z001.tiff,262144,3491,3876.0,4136.0,7474.0,23352.570000000007,42292.56900000031,52201,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z002.tiff,262144,3411,3836.143,4114.0,7300.0,23917.0,50598.13800000062,65535,7.62939453125e-06,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z003.tiff,262144,3467,3801.143,4057.0,7012.0,23792.140000000014,59083.84700000129,65535,0.000667572021484375,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z004.tiff,262144,3492,3824.0,4093.0,7026.0,24960.0,65535.0,65535,0.001293182373046875,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z005.tiff,262144,3574,3863.0,4124.43,7054.0,25689.570000000007,65535.0,65535,0.0015716552734375,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z006.tiff,262144,3504,3817.0,4080.0,6924.0,25453.0,65535.0,65535,0.001674652099609375,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z007.tiff,262144,3515,3846.143,4104.0,6961.0,25782.280000000028,65535.0,65535,0.001346588134765625,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0001_z008.tiff,262144,3447,3812.143,4075.0,6906.0,25465.140000000014,58585.998000000254,65535,0.0002899169921875,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z000.tiff,262144,3565,3830.0,4084.0,6966.0,21536.0,27987.71200000029,33272,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z001.tiff,262144,3460,3836.0,4085.0,6914.0,21539.0,27567.57000000018,33767,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z002.tiff,262144,3469,3811.0,4054.0,6800.0,21542.0,26790.14200000011,36252,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z003.tiff,262144,3354,3781.143,4039.0,6739.0,21751.570000000007,26295.857000000018,34064,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z004.tiff,262144,3447,3828.0,4063.0,6784.0,22318.0,27583.857000000018,38239,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z005.tiff,262144,3262,3785.143,4041.0,6709.0,21920.570000000007,26941.714000000036,36551,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z006.tiff,262144,3459,3830.0,4073.0,6792.0,21576.0,26306.14200000011,32223,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z007.tiff,262144,3342,3793.0,4034.0,6705.0,20707.140000000014,24825.28500000009,28405,0.0,cell5_ND_exp,red,withDOE,0.125
C:\Users\ladmin\OneDrive - University of Utah\grad school\research\Super-Res\Data\08_26_26\cell5_ND_exp\red\withDOE\exp_0.125s\custom_p0002_z008.tiff,262144,3492,3799.143,4045.0,6726.0,20107.570000000007,23789.857000000018,27718,0.0,cell5_ND_exp,red,withDOE,0.125
